[Date],[BusinessPartnerID],[LineOfBusiness],[15 Minute Periods of Day],[Offered_calls (w/o short calls)],[Answered_Calls],[Abandoned_Calls (w/o short calls)],[Short_calls < 5s],[Answered_Calls <= 15s],[Answered_Calls <= 20s],[Answered_Calls <= 30s],[Abandoned_Calls (w/o s.c.) <= 15s],[Abandoned_Calls (w/o s.c.) <= 20s],[Abandoned_Calls (w/o s.c.) <= 30s],[Telephony_Service_Level  20"],[Telephony_Service_Level 15"],[Telephony_Service_Level 30"],[Average_Speed_of_Answer],[Maximum_Wait_Time (answered calls)],[Avialability],[Abandon_Rate],[Average_Handled_Time],[Average_Talk_Time],[Average_Hold_Time],[Average Total Wrap Time],[SMS_Sent_Call_Ends],[Multichannel_Calls],[Multichannel_Service_Level 15"],[Multichannel_Service_Level 20"]
2026/08/17,Allianz_Property_Insurance_N_X_DE_MSE,Home_AZ,08:15,2,2,0,0,0,2,2,0,0,0,100%,0,100%,17.13,18.62,100%,0,402.8975,223.03,0,179.8675,0,2,0,100%
2026/08/17,Allianz_Property_Insurance_N_X_DE_MSE,Home_AZ,08:30,3,3,0,0,3,3,3,0,0,0,100%,100%,100%,8.7133333333333,11.09,100%,0,421.80466666667,241.98,0,179.82466666667,0,3,100%,100%
2026/08/17,Allianz_Property_Insurance_N_X_DE_MSE,Home_AZ,08:45,1,1,0,0,0,0,0,0,0,0,0,0,0,123.81,123.81,100%,0,394.378,214.98,0,179.398,0,1,0,0
2026/08/17,Allianz_Property_Insurance_N_X_DE_MSE,Home_AZ,09:15,2,2,0,0,2,2,2,0,0,0,100%,100%,100%,8.675,9.05,100%,0,394.524,217.725,0,176.799,0,2,100%,100%
2026/08/17,Allianz_Property_Insurance_N_X_DE_MSE,Home_AZ,09:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,13.94,13.94,100%,0,452.332,355.45,0,96.882,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_N_X_DE_MSE,Home_AZ,09:45,2,2,0,0,1,2,2,0,0,0,100%,50%,100%,12.235,18.02,100%,0,717.349,424.215,24.695,268.439,0,2,50%,100%
2026/08/17,Allianz_Property_Insurance_N_X_DE_MSE,Home_AZ,10:00,2,2,0,0,2,2,2,0,0,0,100%,100%,100%,13.06,14.03,100%,0,460.359,280.53,0,179.829,0,2,100%,100%
2026/08/17,Allianz_Property_Insurance_N_X_DE_MSE,Home_AZ,10:30,1,1,0,0,0,1,1,0,0,0,100%,0,100%,18.59,18.59,100%,0,959.558,779.75,0,179.808,0,1,0,100%
2026/08/17,Allianz_Property_Insurance_N_X_DE_MSE,Home_AZ,11:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,11.8,11.8,100%,0,343.716,163.98,0,179.736,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_N_X_DE_MSE,Home_AZ,12:30,1,1,0,0,0,0,0,0,0,0,0,0,0,43.25,43.25,100%,0,873.482,693.31,0,180.172,0,1,0,0
2026/08/17,Allianz_Property_Insurance_N_X_DE_MSE,Home_AZ,12:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Property_Insurance_N_X_DE_MSE,Home_AZ,13:15,2,2,0,0,2,2,2,0,0,0,100%,100%,100%,13.12,14.97,100%,0,457.122,277.595,0,179.527,0,2,100%,100%
2026/08/17,Allianz_Property_Insurance_N_X_DE_MSE,Home_AZ,15:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Property_Insurance_N_X_DE_MSE,Home_AZ,16:00,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,14.06,14.06,100%,0,725.05,545.45,0,179.6,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_N_X_DE_MSE,Home_AZ,16:15,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,10.72,10.72,100%,0,241.226,127.55,0,113.676,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_N_X_DE_MSE,Home_AZ,17:00,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,12.66,12.66,100%,0,179.732,0.2,0,179.532,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Firmenkunde,Home_AZ,08:00,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,6.14,6.14,100%,0,1847.944,1668.39,0,179.554,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Firmenkunde,Home_AZ,08:30,1,1,0,0,0,0,0,0,0,0,0,0,0,154.08,154.08,100%,0,425.761,246.16,0,179.601,0,1,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Firmenkunde,Home_AZ,08:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,9.78,9.78,100%,0,680.017,499.41,0,180.607,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Firmenkunde,Home_AZ,09:00,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,7.88,7.88,100%,0,884.769,705.05,0,179.719,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Firmenkunde,Home_AZ,09:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,5.36,5.36,100%,0,1988.753,1809,0,179.753,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Firmenkunde,Home_AZ,09:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,13.88,13.88,100%,0,180.269,0.48,0,179.789,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Firmenkunde,Home_AZ,10:45,1,1,0,0,0,1,1,0,0,0,100%,0,100%,15.62,15.62,100%,0,285.393,105.45,0,179.943,0,1,0,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Firmenkunde,Home_AZ,11:30,1,1,0,0,0,0,1,0,0,0,0,0,100%,20.09,20.09,100%,0,366.751,186.39,0,180.361,0,1,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Firmenkunde,Home_AZ,13:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,6,6,100%,0,2142.782,1963.3,0,179.482,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Firmenkunde,Home_AZ,16:15,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,100%,,,,,0,1,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,06:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,10.03,10.03,100%,0,53.179,47.95,0,5.229,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,07:15,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,10.5,10.5,100%,0,37.127,35.06,0,2.067,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,07:45,3,2,1,0,1,1,1,1,1,1,50%,50%,50%,22.03,38.5,66.67%,33.33%,98.405,96.555,0,1.85,0,3,50%,50%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,08:00,4,4,0,0,4,4,4,0,0,0,100%,100%,100%,11.0375,13.73,100%,0,438.58925,280.8175,0,157.77175,0,4,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,08:15,4,4,0,0,4,4,4,0,0,0,100%,100%,100%,9.5425,13.72,100%,0,563.08375,422.2275,0,140.85625,0,4,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,08:30,5,5,0,0,4,5,5,0,0,0,100%,80%,100%,12.476,19.73,100%,0,521.5554,410.772,0,110.7834,0,5,80%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,08:45,6,6,0,0,6,6,6,0,0,0,100%,100%,100%,10.035,13.75,100%,0,525.35633333333,314.965,0,180.33542857143,0,6,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,09:00,5,5,0,0,2,3,3,0,0,0,60%,40%,60%,32.422,63.94,100%,0,535.643,370.41,20.304,120.77416666667,0,5,40%,60%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,09:15,10,9,1,0,5,5,6,0,0,0,50%,50%,60%,57.272222222222,215.3,90%,10%,566.23222222222,391.21333333333,0,157.517,0,10,50%,50%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,09:30,4,4,0,0,4,4,4,0,0,0,100%,100%,100%,10.85,12.34,100%,0,700.75725,461.075,11.735,151.96483333333,0,4,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,09:45,7,7,0,0,6,6,6,0,0,0,85.71%,85.71%,85.71%,22.508571428571,98.23,100%,0,379.99342857143,239.86428571429,0,122.613,0,7,85.71%,85.71%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,10:00,10,10,0,0,8,10,10,0,0,0,100%,80%,100%,10.91,19.53,100%,0,508.8905,311.551,0,179.39954545455,0,10,80%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,10:15,6,6,0,0,3,4,5,0,0,0,66.67%,50%,83.33%,22.281666666667,59.11,100%,0,369.8995,223.94,0,145.9595,0,6,50%,66.67%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,10:30,3,3,0,0,3,3,3,0,0,0,100%,100%,100%,11.623333333333,13.95,100%,0,410.28966666667,185.81333333333,0,168.35725,0,3,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,10:45,11,11,0,0,7,8,8,0,0,0,72.73%,63.64%,72.73%,33.966363636364,115.28,100%,0,405.39290909091,244.05727272727,0,161.33563636364,0,11,63.64%,72.73%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,11:00,6,6,0,0,6,6,6,0,0,0,100%,100%,100%,10.831666666667,14.16,100%,0,413.00116666667,239.35,0,173.65116666667,0,6,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,11:15,8,8,0,0,1,2,2,0,0,0,25%,12.50%,25%,85.28875,273.84,100%,0,477.836,263.1925,0,171.7148,0,8,12.50%,25%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,11:30,12,10,2,0,0,0,0,0,0,1,0,0,0,270.217,430.91,83.33%,16.67%,375.4527,180.336,0,177.37881818182,0,12,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,11:45,5,4,1,0,1,1,1,0,1,1,25%,20%,25%,158.8375,456.69,80%,20%,410.9845,283.8575,0,127.127,0,5,20%,25%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,12:00,5,4,1,0,1,2,2,0,0,0,40%,20%,40%,66.5575,185.67,80%,20%,326.78175,177.4625,0,119.4554,0,5,20%,40%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,12:15,5,5,0,0,2,2,2,0,0,0,40%,40%,40%,55.206,109.8,100%,0,269.2494,110.5,0,158.7494,0,5,40%,40%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,12:30,4,3,1,0,0,0,0,0,0,0,0,0,0,148.64333333333,237.14,75%,25%,433.113,318.61333333333,0,114.49966666667,0,4,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,12:45,6,4,2,0,0,0,0,1,1,1,0,0,0,626.13,823.47,66.67%,33.33%,467.6735,265.9175,0,161.4048,0,6,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,13:00,8,4,4,0,0,0,0,0,0,0,0,0,0,180.4925,283.62,50%,50%,531.623,420.7125,0,110.9105,0,8,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,13:15,5,5,0,0,3,5,5,0,0,0,100%,60%,100%,12.804,17.02,100%,0,653.6756,420.376,88.616,144.6836,0,5,60%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,13:30,5,5,0,0,1,2,2,0,0,0,40%,20%,40%,179.172,344.45,100%,0,550.452,395.216,0,129.36333333333,0,5,20%,40%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,13:45,6,5,1,1,0,0,2,0,0,1,0,0,40%,49.552,76.89,83.33%,16.67%,550.972,405.526,0,121.205,0,6,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,14:00,5,5,0,0,3,4,4,0,0,0,80%,60%,80%,62.788,265.98,100%,0,465.6568,321.348,0,144.3088,0,5,60%,80%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,14:15,3,2,1,0,2,2,2,1,1,1,100%,100%,100%,10.75,12.16,66.67%,33.33%,954.939,685.21,0,179.81933333333,0,3,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,14:30,6,6,0,0,4,4,4,0,0,0,66.67%,66.67%,66.67%,52.503333333333,187.53,100%,0,413.32433333333,212.69666666667,20.716666666667,179.911,0,6,66.67%,66.67%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,14:45,8,7,1,1,5,5,6,0,0,1,62.50%,62.50%,85.71%,35.167142857143,171.26,87.50%,12.50%,549.861,389.35857142857,37.077142857143,123.42528571429,0,8,62.50%,62.50%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,15:00,10,8,2,0,4,4,4,0,0,0,40%,40%,40%,117.06,308.95,80%,20%,724.579875,596.82625,1.3775,126.376125,0,10,40%,40%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,15:15,8,4,4,0,0,0,0,1,2,2,0,0,0,442.3425,544.08,50%,50%,359.3485,268.4525,0,90.896,0,8,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,15:30,5,5,0,0,2,3,3,0,0,0,60%,40%,60%,74.62,263.44,100%,0,390.888,260.462,0,130.426,0,5,40%,60%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,15:45,6,6,0,0,1,1,2,0,0,0,16.67%,16.67%,33.33%,77.455,183.7,100%,0,418.82516666667,321.7,1.2116666666667,95.9135,0,6,16.67%,16.67%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,16:00,3,3,0,0,3,3,3,0,0,0,100%,100%,100%,10.066666666667,10.81,100%,0,541.99233333333,421.49666666667,0,120.49566666667,0,3,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,16:15,6,6,0,0,6,6,6,0,0,0,100%,100%,100%,8.69,10.78,100%,0,452.544,315.89166666667,0,136.65233333333,0,6,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,16:30,3,3,0,0,1,3,3,0,0,0,100%,33.33%,100%,15.506666666667,16.81,100%,0,342.78033333333,222.42,0,120.36033333333,0,3,33.33%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,17:00,2,2,0,0,1,2,2,0,0,0,100%,50%,100%,14.75,17.89,100%,0,462.641,371.445,0,91.196,0,2,50%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,17:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,17:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,14.17,14.17,100%,0,537.175,357.19,0,179.985,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,18:00,2,1,1,0,1,1,1,0,0,0,50%,50%,50%,11.08,11.08,50%,50%,501.789,322.33,0,179.459,0,2,50%,50%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,18:15,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,11.92,11.92,100%,0,387.503,207.89,0,179.613,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_Sach-In,Home_AZ,19:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SAD,Home_AZ,08:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,11.42,11.42,100%,0,203.96,202.52,0,1.44,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SAD,Home_AZ,10:00,1,1,0,0,0,0,1,0,0,0,0,0,100%,25.06,25.06,100%,0,476.513,366.25,0,110.263,0,1,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SAD,Home_AZ,10:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,12.77,12.77,100%,0,461.659,282.3,0,179.359,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SAD,Home_AZ,11:00,1,1,0,0,0,0,0,0,0,0,0,0,0,73.48,73.48,100%,0,355.2,175.39,0,179.81,0,1,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SAD,Home_AZ,11:30,2,0,2,0,0,0,0,0,0,0,0,0,0,,,0,100%,,,,,0,2,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SAD,Home_AZ,12:45,1,0,1,0,0,0,0,1,1,1,0,0,0,,,0,100%,,,,,0,1,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SAD,Home_AZ,13:00,1,1,0,0,0,0,0,0,0,0,0,0,0,356.61,356.61,100%,0,387.502,208.44,0,179.062,0,1,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SAD,Home_AZ,13:30,1,1,0,0,0,0,0,0,0,0,0,0,0,172.45,172.45,100%,0,1095.853,915.89,0,179.963,0,1,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SAD,Home_AZ,13:45,1,1,0,0,0,0,0,0,0,0,0,0,0,130.14,130.14,100%,0,276.264,223.2,0,53.064,0,1,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SAD,Home_AZ,15:00,1,1,0,0,0,0,0,0,0,0,0,0,0,108.31,108.31,100%,0,208.466,154.31,0,54.156,0,1,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SID,Home_AZ,08:45,2,2,0,0,2,2,2,0,0,0,100%,100%,100%,11.14,12.05,100%,0,470.2365,341.215,0,129.0215,0,2,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SID,Home_AZ,09:00,2,2,0,0,1,2,2,0,0,0,100%,50%,100%,15.015,18.64,100%,0,268.0215,177.805,0,90.2165,0,2,50%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SID,Home_AZ,09:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,9.91,9.91,100%,0,548.079,367.67,0,180.409,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SID,Home_AZ,10:00,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,5.89,5.89,100%,0,402.92,222.59,0,180.33,0,1,100%,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SID,Home_AZ,10:15,1,1,0,0,0,0,0,0,0,0,0,0,0,32.77,32.77,100%,0,227.82,170,0,57.82,0,1,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SID,Home_AZ,10:45,2,2,0,0,1,1,1,0,0,0,50%,50%,50%,25.895,42.02,100%,0,354.6175,266.96,0,87.6575,0,2,50%,50%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SID,Home_AZ,11:15,3,3,0,0,0,0,0,0,0,0,0,0,0,264.07666666667,325.08,100%,0,463.365,283.21333333333,0,180.15166666667,0,3,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SID,Home_AZ,11:45,3,3,0,0,1,1,1,0,0,0,33.33%,33.33%,33.33%,288.50666666667,442.86,100%,0,398.44166666667,309.22333333333,0,89.218333333333,0,3,33.33%,33.33%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SID,Home_AZ,12:00,2,2,0,0,0,0,0,0,0,0,0,0,0,148.35,200.48,100%,0,518.5555,338.53,0,180.0255,0,2,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SID,Home_AZ,12:15,1,1,0,0,0,0,0,0,0,0,0,0,0,92.84,92.84,100%,0,1078.881,899.25,0,179.631,0,1,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SID,Home_AZ,12:30,1,1,0,0,0,0,0,0,0,0,0,0,0,320.95,320.95,100%,0,549.331,369.05,0,180.281,0,1,0,0
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SID,Home_AZ,13:15,1,1,0,0,0,1,1,0,0,0,100%,0,100%,15.98,15.98,100%,0,84.216,83.34,0,0.876,0,1,0,100%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SID,Home_AZ,14:30,4,4,0,0,2,2,2,0,0,0,50%,50%,50%,129.2425,254.92,100%,0,372.885,192.9825,0,179.9025,0,4,50%,50%
2026/08/17,Allianz_Property_Insurance_Y_X_DE_SID,Home_AZ,15:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,8.55,8.55,100%,0,93.241,87.52,0,5.721,0,1,100%,100%
2026/08/17,Allianz_Provider_Service_N_X_DE_X,EasyLiving_HealthandLifecare,08:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,12.77,12.77,100%,0,62.216,40.91,0,21.306,0,1,100%,100%
2026/08/17,Allianz_Provider_Service_N_X_DE_X,EasyLiving_HealthandLifecare,09:00,1,1,0,0,0,1,1,0,0,0,100%,0,100%,17.94,17.94,100%,0,99.971,78.52,0,21.451,0,1,0,100%
2026/08/17,Allianz_Provider_Service_N_X_DE_X,EasyLiving_HealthandLifecare,09:30,1,1,0,0,0,0,0,0,0,0,0,0,0,40.67,40.67,100%,0,222.291,200.92,0,21.371,0,1,0,0
2026/08/17,Allianz_Provider_Service_N_X_DE_X,EasyLiving_HealthandLifecare,10:30,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,100%,,,,,0,1,0,0
2026/08/17,Allianz_Provider_Service_N_X_DE_X,EasyLiving_HealthandLifecare,10:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,2.89,2.89,100%,0,300.284,278.92,0,21.364,0,1,100%,100%
2026/08/17,Allianz_Provider_Service_N_X_DE_X,EasyLiving_HealthandLifecare,11:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,13.56,13.56,100%,0,145.736,124.31,0,21.426,0,1,100%,100%
2026/08/17,Allianz_Provider_Service_N_X_DE_X,EasyLiving_HealthandLifecare,11:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,11.3,11.3,100%,0,161.538,140.06,0,21.478,0,1,100%,100%
2026/08/17,Allianz_Provider_Service_N_X_DE_X,EasyLiving_HealthandLifecare,12:15,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,10.95,10.95,100%,0,253.257,231.89,0,21.367,0,1,100%,100%
2026/08/17,Allianz_Provider_Service_N_X_DE_X,EasyLiving_HealthandLifecare,12:45,1,1,0,0,0,1,1,0,0,0,100%,0,100%,16.69,16.69,100%,0,78.944,57.5,0,21.444,0,1,0,100%
2026/08/17,Allianz_Provider_Service_N_X_DE_X,EasyLiving_HealthandLifecare,13:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,7.22,7.22,100%,0,164.603,143.16,0,21.443,0,1,100%,100%
2026/08/17,Allianz_Provider_Service_N_X_DE_X,EasyLiving_HealthandLifecare,13:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,13,13,100%,0,67.366,56.41,0,10.956,0,1,100%,100%
2026/08/17,Allianz_Provider_Service_N_X_DE_X,EasyLiving_HealthandLifecare,14:15,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,11,11,100%,0,94.576,73.3,0,21.276,0,1,100%,100%
2026/08/17,Allianz_Provider_Service_N_X_DE_X,EasyLiving_HealthandLifecare,15:00,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,13.95,13.95,100%,0,563.972,528.11,14.34,21.522,0,1,100%,100%
2026/08/17,Allianz_Provider_Service_N_X_DE_X,EasyLiving_HealthandLifecare,15:15,1,1,0,0,0,0,0,0,0,0,0,0,0,101.38,101.38,100%,0,295.405,274.06,0,21.345,0,1,0,0
2026/08/17,Allianz_Provider_Service_N_X_DE_X,EasyLiving_HealthandLifecare,15:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,11.45,11.45,100%,0,73.02,51.23,0,21.79,0,1,100%,100%
2026/08/17,Allianz_Reimbursement_Insurance_N_X_DE_IVR,RSA_Claims,08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Reimbursement_Insurance_N_X_DE_IVR,RSA_Claims,08:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Reimbursement_Insurance_N_X_DE_IVR,RSA_Claims,11:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Reimbursement_Insurance_N_X_DE_IVR,RSA_Claims,11:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Reimbursement_Insurance_N_X_DE_IVR,RSA_Claims,12:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Reimbursement_Insurance_N_X_DE_IVR,RSA_Claims,15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Reimbursement_Insurance_N_X_DE_IVR,RSA_Claims,15:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Reimbursement_Insurance_N_X_DE_IVR,RSA_Claims,15:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Reimbursement_Insurance_N_X_DE_IVR,RSA_Claims,15:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Reimbursement_Insurance_N_X_DE_IVR,RSA_Claims,16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Reimbursement_Insurance_N_X_DE_IVR,RSA_Claims,16:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Reimbursement_Insurance_N_X_DE_IVR,RSA_Claims,17:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Reimbursement_Insurance_N_X_DE_IVR,RSA_Claims,17:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Reimbursement_Insurance_N_X_DE_IVR,RSA_Claims,22:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/17,Allianz_Reimbursement_Insurance_N_X_DE_IVR,RSA_Claims,23:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
